timestamp,model,persona_file,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-02T10:51:14.498579+00:00,google/gemini-2.5-flash-lite,personas_demographics,6,consci,I am going to name some institutions in this count...,1,2,176,1,177,,2
2026-04-02T10:51:14.655013+00:00,google/gemini-2.5-flash-lite,personas_demographics,7,eqwlth,Some people think that the government in Washingto...,1,5,282,1,283,,5
2026-04-02T10:51:14.689015+00:00,google/gemini-2.5-flash-lite,personas_demographics,7,confed,I am going to name some institutions in this count...,1,2,174,1,175,,2
2026-04-02T10:51:14.783201+00:00,google/gemini-2.5-flash-lite,personas_demographics,6,conpress,I am going to name some institutions in this count...,1,3,175,1,176,,3
2026-04-02T10:51:14.857986+00:00,google/gemini-2.5-flash-lite,personas_demographics,7,consci,I am going to name some institutions in this count...,1,1,171,1,172,,1
2026-04-02T10:51:14.885364+00:00,google/gemini-2.5-flash-lite,personas_demographics,6,confed,I am going to name some institutions in this count...,1,3,179,1,180,,3
2026-04-02T10:51:14.896090+00:00,google/gemini-2.5-flash-lite,personas_demographics,7,conpress,I am going to name some institutions in this count...,1,2,170,1,171,,2
2026-04-02T10:51:14.921182+00:00,google/gemini-2.5-flash-lite,personas_demographics,8,affrmact,Some people say that because of past discriminatio...,1,3,189,1,190,,3
2026-04-02T10:51:15.037918+00:00,google/gemini-2.5-flash-lite,personas_demographics,7,affrmact,Some people say that because of past discriminatio...,1,4,186,1,187,,4
2026-04-02T10:51:15.125701+00:00,google/gemini-2.5-flash-lite,personas_demographics,8,confed,I am going to name some institutions in this count...,1,3,177,1,178,,3
2026-04-02T10:51:15.196402+00:00,google/gemini-2.5-flash-lite,personas_demographics,8,eqwlth,Some people think that the government in Washingto...,1,2,285,1,286,,2
2026-04-02T10:51:15.382485+00:00,google/gemini-2.5-flash-lite,personas_demographics,8,conpress,I am going to name some institutions in this count...,1,3,173,1,174,,3
2026-04-02T10:51:15.398394+00:00,google/gemini-2.5-flash-lite,personas_demographics,9,affrmact,Some people say that because of past discriminatio...,1,3,189,1,190,,3
2026-04-02T10:51:15.442167+00:00,google/gemini-2.5-flash-lite,personas_demographics,9,eqwlth,Some people think that the government in Washingto...,1,4,285,1,286,,4
2026-04-02T10:51:15.449916+00:00,google/gemini-2.5-flash-lite,personas_demographics,9,confed,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:15.465023+00:00,google/gemini-2.5-flash-lite,personas_demographics,8,consci,I am going to name some institutions in this count...,1,2,174,1,175,,2
2026-04-02T10:51:15.669583+00:00,google/gemini-2.5-flash-lite,personas_demographics,10,affrmact,Some people say that because of past discriminatio...,1,2,177,1,178,,2
2026-04-02T10:51:15.705152+00:00,google/gemini-2.5-flash-lite,personas_demographics,9,conpress,I am going to name some institutions in this count...,1,2,173,1,174,,2
2026-04-02T10:51:15.709970+00:00,google/gemini-2.5-flash-lite,personas_demographics,9,consci,I am going to name some institutions in this count...,1,1,174,1,175,,1
2026-04-02T10:51:15.814144+00:00,google/gemini-2.5-flash-lite,personas_demographics,10,eqwlth,Some people think that the government in Washingto...,1,2,273,1,274,,2
2026-04-02T10:51:15.946576+00:00,google/gemini-2.5-flash-lite,personas_demographics,10,confed,I am going to name some institutions in this count...,1,2,165,1,166,,2
2026-04-02T10:51:15.964878+00:00,google/gemini-2.5-flash-lite,personas_demographics,11,affrmact,Some people say that because of past discriminatio...,1,3,200,1,201,,3
2026-04-02T10:51:16.050837+00:00,google/gemini-2.5-flash-lite,personas_demographics,10,conpress,I am going to name some institutions in this count...,1,2,161,1,162,,2
2026-04-02T10:51:16.057605+00:00,google/gemini-2.5-flash-lite,personas_demographics,10,consci,I am going to name some institutions in this count...,1,2,162,1,163,,2
2026-04-02T10:51:16.158669+00:00,google/gemini-2.5-flash-lite,personas_demographics,11,conpress,I am going to name some institutions in this count...,1,2,184,1,185,,2
2026-04-02T10:51:16.228288+00:00,google/gemini-2.5-flash-lite,personas_demographics,11,confed,I am going to name some institutions in this count...,1,2,188,1,189,,2
2026-04-02T10:51:16.403301+00:00,google/gemini-2.5-flash-lite,personas_demographics,12,affrmact,Some people say that because of past discriminatio...,1,4,187,1,188,,4
2026-04-02T10:51:16.468775+00:00,google/gemini-2.5-flash-lite,personas_demographics,12,eqwlth,Some people think that the government in Washingto...,1,3,283,1,284,,3
2026-04-02T10:51:16.486481+00:00,google/gemini-2.5-flash-lite,personas_demographics,12,conpress,I am going to name some institutions in this count...,1,3,171,1,172,,3
2026-04-02T10:51:16.570824+00:00,google/gemini-2.5-flash-lite,personas_demographics,12,confed,I am going to name some institutions in this count...,1,3,175,1,176,,3
2026-04-02T10:51:16.733916+00:00,google/gemini-2.5-flash-lite,personas_demographics,13,affrmact,Some people say that because of past discriminatio...,1,4,191,1,192,,4
2026-04-02T10:51:16.794570+00:00,google/gemini-2.5-flash-lite,personas_demographics,12,consci,I am going to name some institutions in this count...,1,2,172,1,173,,2
2026-04-02T10:51:16.824007+00:00,google/gemini-2.5-flash-lite,personas_demographics,13,eqwlth,Some people think that the government in Washingto...,1,4,287,1,288,,4
2026-04-02T10:51:16.938677+00:00,google/gemini-2.5-flash-lite,personas_demographics,13,confed,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:51:17.245134+00:00,google/gemini-2.5-flash-lite,personas_demographics,14,confed,I am going to name some institutions in this count...,1,2,180,1,181,,2
2026-04-02T10:51:17.471051+00:00,google/gemini-2.5-flash-lite,personas_demographics,14,conpress,I am going to name some institutions in this count...,1,2,176,1,177,,2
2026-04-02T10:51:17.884616+00:00,google/gemini-2.5-flash-lite,personas_demographics,15,affrmact,Some people say that because of past discriminatio...,1,4,192,1,193,,4
2026-04-02T10:51:18.346850+00:00,google/gemini-2.5-flash-lite,personas_demographics,15,eqwlth,Some people think that the government in Washingto...,1,1,288,1,289,,1
2026-04-02T10:51:18.756762+00:00,google/gemini-2.5-flash-lite,personas_demographics,15,confed,I am going to name some institutions in this count...,1,2,180,1,181,,2
2026-04-02T10:51:19.284941+00:00,google/gemini-2.5-flash-lite,personas_demographics,15,conpress,I am going to name some institutions in this count...,1,3,176,1,177,,3
2026-04-02T10:51:19.772018+00:00,google/gemini-2.5-flash-lite,personas_demographics,15,consci,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:20.193059+00:00,google/gemini-2.5-flash-lite,personas_demographics,16,affrmact,Some people say that because of past discriminatio...,1,4,192,1,193,,4
2026-04-02T10:51:20.766972+00:00,google/gemini-2.5-flash-lite,personas_demographics,16,eqwlth,Some people think that the government in Washingto...,1,4,288,1,289,,4
2026-04-02T10:51:21.178729+00:00,google/gemini-2.5-flash-lite,personas_demographics,16,confed,I am going to name some institutions in this count...,1,2,180,1,181,,2
2026-04-02T10:51:21.583626+00:00,google/gemini-2.5-flash-lite,personas_demographics,16,conpress,I am going to name some institutions in this count...,1,2,176,1,177,,2
2026-04-02T10:51:21.982680+00:00,google/gemini-2.5-flash-lite,personas_demographics,16,consci,I am going to name some institutions in this count...,1,1,177,1,178,,1
2026-04-02T10:51:22.083375+00:00,google/gemini-2.5-flash-lite,personas_demographics,11,eqwlth,Some people think that the government in Washingto...,1,4,296,1,297,,4
2026-04-02T10:51:22.349030+00:00,google/gemini-2.5-flash-lite,personas_demographics,11,consci,I am going to name some institutions in this count...,1,1,185,1,186,,1
2026-04-02T10:51:22.406707+00:00,google/gemini-2.5-flash-lite,personas_demographics,17,affrmact,Some people say that because of past discriminatio...,1,4,191,1,192,,4
2026-04-02T10:51:22.609997+00:00,google/gemini-2.5-flash-lite,personas_demographics,17,eqwlth,Some people think that the government in Washingto...,1,5,287,1,288,,5
2026-04-02T10:51:22.828160+00:00,google/gemini-2.5-flash-lite,personas_demographics,17,confed,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:51:22.949983+00:00,google/gemini-2.5-flash-lite,personas_demographics,17,conpress,I am going to name some institutions in this count...,1,2,175,1,176,,2
2026-04-02T10:51:22.997835+00:00,google/gemini-2.5-flash-lite,personas_demographics,17,consci,I am going to name some institutions in this count...,1,1,176,1,177,,1
2026-04-02T10:51:23.157380+00:00,google/gemini-2.5-flash-lite,personas_demographics,14,affrmact,Some people say that because of past discriminatio...,1,4,192,1,193,,4
2026-04-02T10:51:23.221461+00:00,google/gemini-2.5-flash-lite,personas_demographics,18,affrmact,Some people say that because of past discriminatio...,1,4,159,1,160,,4
2026-04-02T10:51:23.405489+00:00,google/gemini-2.5-flash-lite,personas_demographics,18,confed,I am going to name some institutions in this count...,1,2,147,1,148,,2
2026-04-02T10:51:23.419014+00:00,google/gemini-2.5-flash-lite,personas_demographics,18,eqwlth,Some people think that the government in Washingto...,1,4,255,1,256,,4
2026-04-02T10:51:23.483111+00:00,google/gemini-2.5-flash-lite,personas_demographics,13,conpress,I am going to name some institutions in this count...,1,3,175,1,176,,3
2026-04-02T10:51:23.612346+00:00,google/gemini-2.5-flash-lite,personas_demographics,14,eqwlth,Some people think that the government in Washingto...,1,3,288,1,289,,3
2026-04-02T10:51:23.638093+00:00,google/gemini-2.5-flash-lite,personas_demographics,18,conpress,I am going to name some institutions in this count...,1,3,143,1,144,,3
2026-04-02T10:51:23.736966+00:00,google/gemini-2.5-flash-lite,personas_demographics,13,consci,I am going to name some institutions in this count...,1,2,176,1,177,,2
2026-04-02T10:51:23.798236+00:00,google/gemini-2.5-flash-lite,personas_demographics,19,affrmact,Some people say that because of past discriminatio...,1,4,192,1,193,,4
2026-04-02T10:51:23.876189+00:00,google/gemini-2.5-flash-lite,personas_demographics,18,consci,I am going to name some institutions in this count...,1,2,144,1,145,,2
2026-04-02T10:51:23.887765+00:00,google/gemini-2.5-flash-lite,personas_demographics,19,confed,I am going to name some institutions in this count...,1,3,180,1,181,,3
2026-04-02T10:51:24.090881+00:00,google/gemini-2.5-flash-lite,personas_demographics,19,conpress,I am going to name some institutions in this count...,1,3,177,1,178,,3
2026-04-02T10:51:24.096854+00:00,google/gemini-2.5-flash-lite,personas_demographics,19,consci,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:24.155909+00:00,google/gemini-2.5-flash-lite,personas_demographics,20,affrmact,Some people say that because of past discriminatio...,1,4,189,1,190,,4
2026-04-02T10:51:24.179208+00:00,google/gemini-2.5-flash-lite,personas_demographics,20,eqwlth,Some people think that the government in Washingto...,1,3,285,1,286,,3
2026-04-02T10:51:24.317033+00:00,google/gemini-2.5-flash-lite,personas_demographics,19,eqwlth,Some people think that the government in Washingto...,1,4,288,1,289,,4
2026-04-02T10:51:24.328966+00:00,google/gemini-2.5-flash-lite,personas_demographics,14,consci,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:24.338314+00:00,google/gemini-2.5-flash-lite,personas_demographics,20,conpress,I am going to name some institutions in this count...,1,3,173,1,174,,3
2026-04-02T10:51:24.395126+00:00,google/gemini-2.5-flash-lite,personas_demographics,20,confed,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:24.567173+00:00,google/gemini-2.5-flash-lite,personas_demographics,20,consci,I am going to name some institutions in this count...,1,2,174,1,175,,2
2026-04-02T10:51:24.632427+00:00,google/gemini-2.5-flash-lite,personas_demographics,21,affrmact,Some people say that because of past discriminatio...,1,4,191,1,192,,4
2026-04-02T10:51:24.638325+00:00,google/gemini-2.5-flash-lite,personas_demographics,21,confed,I am going to name some institutions in this count...,1,3,179,1,180,,3
2026-04-02T10:51:24.656560+00:00,google/gemini-2.5-flash-lite,personas_demographics,21,eqwlth,Some people think that the government in Washingto...,1,3,287,1,288,,3
2026-04-02T10:51:24.879010+00:00,google/gemini-2.5-flash-lite,personas_demographics,21,conpress,I am going to name some institutions in this count...,1,3,175,1,176,,3
2026-04-02T10:51:24.934974+00:00,google/gemini-2.5-flash-lite,personas_demographics,22,eqwlth,Some people think that the government in Washingto...,1,5,289,1,290,,5
2026-04-02T10:51:25.023878+00:00,google/gemini-2.5-flash-lite,personas_demographics,21,consci,I am going to name some institutions in this count...,1,2,176,1,177,,2
2026-04-02T10:51:25.074140+00:00,google/gemini-2.5-flash-lite,personas_demographics,22,confed,I am going to name some institutions in this count...,1,2,181,1,182,,2
2026-04-02T10:51:25.140306+00:00,google/gemini-2.5-flash-lite,personas_demographics,22,conpress,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:25.147796+00:00,google/gemini-2.5-flash-lite,personas_demographics,22,consci,I am going to name some institutions in this count...,1,1,178,1,179,,1
2026-04-02T10:51:25.302439+00:00,google/gemini-2.5-flash-lite,personas_demographics,23,eqwlth,Some people think that the government in Washingto...,1,4,289,1,290,,4
2026-04-02T10:51:25.365499+00:00,google/gemini-2.5-flash-lite,personas_demographics,23,confed,I am going to name some institutions in this count...,1,2,181,1,182,,2
2026-04-02T10:51:25.415745+00:00,google/gemini-2.5-flash-lite,personas_demographics,23,conpress,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:25.487736+00:00,google/gemini-2.5-flash-lite,personas_demographics,23,consci,I am going to name some institutions in this count...,1,1,178,1,179,,1
2026-04-02T10:51:25.588382+00:00,google/gemini-2.5-flash-lite,personas_demographics,22,affrmact,Some people say that because of past discriminatio...,1,3,193,1,194,,3
2026-04-02T10:51:25.599806+00:00,google/gemini-2.5-flash-lite,personas_demographics,24,affrmact,Some people say that because of past discriminatio...,1,4,194,1,195,,4
2026-04-02T10:51:25.605389+00:00,google/gemini-2.5-flash-lite,personas_demographics,23,affrmact,Some people say that because of past discriminatio...,1,4,193,1,194,,4
2026-04-02T10:51:25.689586+00:00,google/gemini-2.5-flash-lite,personas_demographics,24,eqwlth,Some people think that the government in Washingto...,1,4,290,1,291,,4
2026-04-02T10:51:25.753550+00:00,google/gemini-2.5-flash-lite,personas_demographics,24,confed,I am going to name some institutions in this count...,1,3,182,1,183,,3
2026-04-02T10:51:25.837707+00:00,google/gemini-2.5-flash-lite,personas_demographics,24,consci,I am going to name some institutions in this count...,1,1,179,1,180,,1
2026-04-02T10:51:25.869011+00:00,google/gemini-2.5-flash-lite,personas_demographics,24,conpress,I am going to name some institutions in this count...,1,3,178,1,179,,3
2026-04-02T10:51:26.046152+00:00,google/gemini-2.5-flash-lite,personas_demographics,25,eqwlth,Some people think that the government in Washingto...,1,5,291,1,292,,5
2026-04-02T10:51:26.064545+00:00,google/gemini-2.5-flash-lite,personas_demographics,25,affrmact,Some people say that because of past discriminatio...,1,3,195,1,196,,3
2026-04-02T10:51:26.123845+00:00,google/gemini-2.5-flash-lite,personas_demographics,25,confed,I am going to name some institutions in this count...,1,2,183,1,184,,2
2026-04-02T10:51:26.159897+00:00,google/gemini-2.5-flash-lite,personas_demographics,25,conpress,I am going to name some institutions in this count...,1,3,179,1,180,,3
2026-04-02T10:51:26.169362+00:00,google/gemini-2.5-flash-lite,personas_demographics,25,consci,I am going to name some institutions in this count...,1,2,180,1,181,,2
2026-04-02T10:51:26.174560+00:00,google/gemini-2.5-flash-lite,personas_demographics,26,affrmact,Some people say that because of past discriminatio...,1,4,191,1,192,,4
2026-04-02T10:51:26.258904+00:00,google/gemini-2.5-flash-lite,personas_demographics,26,eqwlth,Some people think that the government in Washingto...,1,6,287,1,288,,6
2026-04-02T10:51:26.401062+00:00,google/gemini-2.5-flash-lite,personas_demographics,26,confed,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:51:26.497794+00:00,google/gemini-2.5-flash-lite,personas_demographics,26,conpress,I am going to name some institutions in this count...,1,3,175,1,176,,3
2026-04-02T10:51:26.550778+00:00,google/gemini-2.5-flash-lite,personas_demographics,26,consci,I am going to name some institutions in this count...,1,1,176,1,177,,1
2026-04-02T10:51:26.662709+00:00,google/gemini-2.5-flash-lite,personas_demographics,27,affrmact,Some people say that because of past discriminatio...,1,4,191,1,192,,4
2026-04-02T10:51:26.704644+00:00,google/gemini-2.5-flash-lite,personas_demographics,27,conpress,I am going to name some institutions in this count...,1,2,175,1,176,,2
2026-04-02T10:51:26.710266+00:00,google/gemini-2.5-flash-lite,personas_demographics,27,consci,I am going to name some institutions in this count...,1,1,176,1,177,,1
2026-04-02T10:51:26.714829+00:00,google/gemini-2.5-flash-lite,personas_demographics,27,confed,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:51:26.736322+00:00,google/gemini-2.5-flash-lite,personas_demographics,27,eqwlth,Some people think that the government in Washingto...,1,5,287,1,288,,5
2026-04-02T10:51:26.800802+00:00,google/gemini-2.5-flash-lite,personas_demographics,28,affrmact,Some people say that because of past discriminatio...,1,4,193,1,194,,4
2026-04-02T10:51:26.953324+00:00,google/gemini-2.5-flash-lite,personas_demographics,28,eqwlth,Some people think that the government in Washingto...,1,5,289,1,290,,5
2026-04-02T10:51:26.990850+00:00,google/gemini-2.5-flash-lite,personas_demographics,28,confed,I am going to name some institutions in this count...,1,2,181,1,182,,2
2026-04-02T10:51:27.222150+00:00,google/gemini-2.5-flash-lite,personas_demographics,28,conpress,I am going to name some institutions in this count...,1,2,177,1,178,,2
2026-04-02T10:51:27.232521+00:00,google/gemini-2.5-flash-lite,personas_demographics,28,consci,I am going to name some institutions in this count...,1,2,178,1,179,,2
2026-04-02T10:51:27.282200+00:00,google/gemini-2.5-flash-lite,personas_demographics,29,eqwlth,Some people think that the government in Washingto...,1,4,287,1,288,,4
2026-04-02T10:51:27.295151+00:00,google/gemini-2.5-flash-lite,personas_demographics,29,confed,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:51:27.369889+00:00,google/gemini-2.5-flash-lite,personas_demographics,29,affrmact,Some people say that because of past discriminatio...,1,3,191,1,192,,3
2026-04-02T10:51:27.374151+00:00,google/gemini-2.5-flash-lite,personas_demographics,29,conpress,I am going to name some institutions in this count...,1,3,175,1,176,,3
2026-04-02T10:51:27.433209+00:00,google/gemini-2.5-flash-lite,personas_demographics,29,consci,I am going to name some institutions in this count...,1,2,176,1,177,,2
2026-04-02T10:51:27.573590+00:00,google/gemini-2.5-flash-lite,personas_demographics,30,affrmact,Some people say that because of past discriminatio...,1,3,173,1,174,,3
2026-04-02T10:51:27.727938+00:00,google/gemini-2.5-flash-lite,personas_demographics,30,confed,I am going to name some institutions in this count...,1,2,161,1,162,,2
2026-04-02T10:51:27.773548+00:00,google/gemini-2.5-flash-lite,personas_demographics,30,eqwlth,Some people think that the government in Washingto...,1,4,270,1,271,,4
2026-04-02T10:51:27.790706+00:00,google/gemini-2.5-flash-lite,personas_demographics,30,consci,I am going to name some institutions in this count...,1,2,158,1,159,,2
2026-04-02T10:51:27.878657+00:00,google/gemini-2.5-flash-lite,personas_demographics,31,affrmact,Some people say that because of past discriminatio...,1,4,171,1,172,,4
2026-04-02T10:51:27.922926+00:00,google/gemini-2.5-flash-lite,personas_demographics,31,eqwlth,Some people think that the government in Washingto...,1,4,267,1,268,,4
2026-04-02T10:51:27.937386+00:00,google/gemini-2.5-flash-lite,personas_demographics,31,confed,I am going to name some institutions in this count...,1,2,159,1,160,,2
2026-04-02T10:51:27.990029+00:00,google/gemini-2.5-flash-lite,personas_demographics,31,conpress,I am going to name some institutions in this count...,1,2,155,1,156,,2
2026-04-02T10:51:28.119962+00:00,google/gemini-2.5-flash-lite,personas_demographics,31,consci,I am going to name some institutions in this count...,1,2,156,1,157,,2
2026-04-02T10:51:28.318571+00:00,google/gemini-2.5-flash-lite,personas_demographics,32,eqwlth,Some people think that the government in Washingto...,1,3,272,1,273,,3
2026-04-02T10:51:28.345526+00:00,google/gemini-2.5-flash-lite,personas_demographics,30,conpress,I am going to name some institutions in this count...,1,2,157,1,158,,2
2026-04-02T10:51:28.363778+00:00,google/gemini-2.5-flash-lite,personas_demographics,32,confed,I am going to name some institutions in this count...,1,2,164,1,165,,2
2026-04-02T10:51:28.408557+00:00,google/gemini-2.5-flash-lite,personas_demographics,32,consci,I am going to name some institutions in this count...,1,1,161,1,162,,1
2026-04-02T10:51:28.432720+00:00,google/gemini-2.5-flash-lite,personas_demographics,33,affrmact,Some people say that because of past discriminatio...,1,3,197,1,198,,3
2026-04-02T10:51:28.480260+00:00,google/gemini-2.5-flash-lite,personas_demographics,32,conpress,I am going to name some institutions in this count...,1,2,160,1,161,,2
2026-04-02T10:51:28.522791+00:00,google/gemini-2.5-flash-lite,personas_demographics,33,eqwlth,Some people think that the government in Washingto...,1,4,293,1,294,,4
2026-04-02T10:51:28.789071+00:00,google/gemini-2.5-flash-lite,personas_demographics,33,confed,I am going to name some institutions in this count...,1,2,185,1,186,,2
2026-04-02T10:51:28.821685+00:00,google/gemini-2.5-flash-lite,personas_demographics,32,affrmact,Some people say that because of past discriminatio...,1,3,176,1,177,,3
2026-04-02T10:51:28.856810+00:00,google/gemini-2.5-flash-lite,personas_demographics,33,conpress,I am going to name some institutions in this count...,1,2,181,1,182,,2
2026-04-02T10:51:28.892251+00:00,google/gemini-2.5-flash-lite,personas_demographics,33,consci,I am going to name some institutions in this count...,1,1,182,1,183,,1
2026-04-02T10:51:28.934581+00:00,google/gemini-2.5-flash-lite,personas_demographics,34,affrmact,Some people say that because of past discriminatio...,1,4,198,1,199,,4
2026-04-02T10:51:28.960091+00:00,google/gemini-2.5-flash-lite,personas_demographics,34,eqwlth,Some people think that the government in Washingto...,1,2,294,1,295,,2
2026-04-02T10:51:29.047938+00:00,google/gemini-2.5-flash-lite,personas_demographics,34,confed,I am going to name some institutions in this count...,1,2,186,1,187,,2
2026-04-02T10:51:29.060979+00:00,google/gemini-2.5-flash-lite,personas_demographics,34,conpress,I am going to name some institutions in this count...,1,3,182,1,183,,3
2026-04-02T10:51:29.356295+00:00,google/gemini-2.5-flash-lite,personas_demographics,35,confed,I am going to name some institutions in this count...,1,2,182,1,183,,2
2026-04-02T10:51:29.415532+00:00,google/gemini-2.5-flash-lite,personas_demographics,35,conpress,I am going to name some institutions in this count...,1,3,178,1,179,,3
2026-04-02T10:51:29.421054+00:00,google/gemini-2.5-flash-lite,personas_demographics,35,affrmact,Some people say that because of past discriminatio...,1,3,194,1,195,,3
2026-04-02T10:51:29.451899+00:00,google/gemini-2.5-flash-lite,personas_demographics,35,eqwlth,Some people think that the government in Washingto...,1,3,290,1,291,,3
2026-04-02T10:51:29.521133+00:00,google/gemini-2.5-flash-lite,personas_demographics,34,consci,I am going to name some institutions in this count...,1,2,183,1,184,,2
2026-04-02T10:51:29.562138+00:00,google/gemini-2.5-flash-lite,personas_demographics,36,affrmact,Some people say that because of past discriminatio...,1,4,176,1,177,,4
2026-04-02T10:51:29.735609+00:00,google/gemini-2.5-flash-lite,personas_demographics,35,consci,I am going to name some institutions in this count...,1,2,179,1,180,,2
2026-04-02T10:51:29.750588+00:00,google/gemini-2.5-flash-lite,personas_demographics,36,confed,I am going to name some institutions in this count...,1,3,164,1,165,,3
2026-04-02T10:51:29.917972+00:00,google/gemini-2.5-flash-lite,personas_demographics,36,conpress,I am going to name some institutions in this count...,1,2,160,1,161,,2
2026-04-02T10:51:29.971256+00:00,google/gemini-2.5-flash-lite,personas_demographics,37,affrmact,Some people say that because of past discriminatio...,1,3,198,1,199,,3
2026-04-02T10:51:30.007804+00:00,google/gemini-2.5-flash-lite,personas_demographics,36,consci,I am going to name some institutions in this count...,1,1,161,1,162,,1
2026-04-02T10:51:30.026467+00:00,google/gemini-2.5-flash-lite,personas_demographics,37,confed,I am going to name some institutions in this count...,1,2,186,1,187,,2
