timestamp,model,persona_file,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-02T10:54:38.927239+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,7,affrmact,Some people say that because of past discriminatio...,1,3,192,2,194,,3
2026-04-02T10:54:39.418597+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,7,consci,I am going to name some institutions in this count...,1,1,175,2,177,,1
2026-04-02T10:54:39.429932+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,6,consci,I am going to name some institutions in this count...,1,1,180,2,182,,1
2026-04-02T10:54:39.579631+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,7,confed,I am going to name some institutions in this count...,1,3,178,2,180,,3
2026-04-02T10:54:39.664935+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,7,conpress,I am going to name some institutions in this count...,1,2,174,2,176,,2
2026-04-02T10:54:40.089599+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,8,consci,I am going to name some institutions in this count...,1,2,178,2,180,,2
2026-04-02T10:54:40.235689+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,8,conpress,I am going to name some institutions in this count...,1,3,177,2,179,,3
2026-04-02T10:54:40.261933+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,8,eqwlth,Some people think that the government in Washingto...,1,1,288,2,290,,1
2026-04-02T10:54:40.727019+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,9,confed,I am going to name some institutions in this count...,1,2,181,2,183,,2
2026-04-02T10:54:41.033542+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,3,consci,I am going to name some institutions in this count...,1,1,182,1,183,,1
2026-04-02T10:54:41.564964+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,9,consci,I am going to name some institutions in this count...,1,1,178,2,180,,1
2026-04-02T10:54:41.593156+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,4,affrmact,Some people say that because of past discriminatio...,1,2,204,2,206,,2
2026-04-02T10:54:42.158979+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,10,eqwlth,Some people think that the government in Washingto...,1,1,276,2,278,,1
2026-04-02T10:54:42.200814+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,6,conpress,I am going to name some institutions in this count...,1,3,179,1,180,,3
2026-04-02T10:54:42.659151+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,8,confed,I am going to name some institutions in this count...,1,3,181,1,182,,3
2026-04-02T10:54:42.964051+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,9,conpress,I am going to name some institutions in this count...,1,3,177,2,179,,3
2026-04-02T10:54:43.380546+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,11,affrmact,Some people say that because of past discriminatio...,1,2,205,2,207,,2
2026-04-02T10:54:43.432213+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,10,conpress,I am going to name some institutions in this count...,1,3,165,2,167,,3
2026-04-02T10:54:43.868302+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,11,confed,I am going to name some institutions in this count...,1,3,191,2,193,,3
2026-04-02T10:54:44.499313+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,10,affrmact,Some people say that because of past discriminatio...,1,1,183,1,184,,1
2026-04-02T10:54:44.577961+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,11,eqwlth,Some people think that the government in Washingto...,1,2,298,2,300,,2
2026-04-02T10:54:45.275249+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,11,consci,I am going to name some institutions in this count...,1,1,188,1,189,,1
2026-04-02T10:54:45.699649+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,11,conpress,I am going to name some institutions in this count...,1,2,187,2,189,,2
2026-04-02T10:54:45.705599+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,12,affrmact,Some people say that because of past discriminatio...,1,4,194,2,196,,4
2026-04-02T10:54:45.933577+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,9,affrmact,Some people say that because of past discriminatio...,1,2,195,1,196,,2
2026-04-02T10:54:46.037658+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,8,affrmact,Some people say that because of past discriminatio...,1,3,195,2,197,,3
2026-04-02T10:54:46.359619+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,12,consci,I am going to name some institutions in this count...,1,3,177,2,179,,3
2026-04-02T10:54:46.925766+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,12,eqwlth,Some people think that the government in Washingto...,1,1,287,2,289,,1
2026-04-02T10:54:46.943853+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,12,conpress,I am going to name some institutions in this count...,1,3,176,2,178,,3
2026-04-02T10:54:47.137214+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,10,consci,I am going to name some institutions in this count...,1,1,166,1,167,,1
2026-04-02T10:54:47.369210+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,13,confed,I am going to name some institutions in this count...,1,3,183,2,185,,3
2026-04-02T10:54:47.558985+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,12,confed,I am going to name some institutions in this count...,1,3,180,1,181,,3
2026-04-02T10:54:47.942513+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,9,eqwlth,Some people think that the government in Washingto...,1,1,288,2,290,,1
2026-04-02T10:54:48.146728+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,13,affrmact,Some people say that because of past discriminatio...,1,2,197,2,199,,2
2026-04-02T10:54:48.285754+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,13,consci,I am going to name some institutions in this count...,1,1,180,2,182,,1
2026-04-02T10:54:48.587900+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,14,conpress,I am going to name some institutions in this count...,1,2,180,2,182,,2
2026-04-02T10:54:48.653799+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,14,confed,I am going to name some institutions in this count...,1,3,184,1,185,,3
2026-04-02T10:54:48.666313+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,13,eqwlth,Some people think that the government in Washingto...,1,3,290,2,292,,3
2026-04-02T10:54:48.726962+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,14,affrmact,Some people say that because of past discriminatio...,1,3,198,2,200,,3
2026-04-02T10:54:49.035169+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,14,consci,I am going to name some institutions in this count...,1,1,181,2,183,,1
2026-04-02T10:54:49.174694+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,15,confed,I am going to name some institutions in this count...,1,3,184,2,186,,3
2026-04-02T10:54:49.472127+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,14,eqwlth,Some people think that the government in Washingto...,1,3,291,2,293,,3
2026-04-02T10:54:49.518715+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,15,eqwlth,Some people think that the government in Washingto...,1,1,291,2,293,,1
2026-04-02T10:54:49.989037+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,16,confed,I am going to name some institutions in this count...,1,2,184,2,186,,2
2026-04-02T10:54:50.018121+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,16,affrmact,Some people say that because of past discriminatio...,1,2,198,2,200,,2
2026-04-02T10:54:50.343450+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,15,consci,I am going to name some institutions in this count...,1,2,181,2,183,,2
2026-04-02T10:54:50.452143+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,16,conpress,I am going to name some institutions in this count...,1,2,180,2,182,,2
2026-04-02T10:54:51.037551+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,10,confed,I am going to name some institutions in this count...,1,3,169,2,171,,3
2026-04-02T10:54:51.624758+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,17,eqwlth,Some people think that the government in Washingto...,1,3,289,2,291,,3
2026-04-02T10:54:51.633658+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,15,affrmact,Some people say that because of past discriminatio...,1,4,198,1,199,,4
2026-04-02T10:54:52.083966+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,17,conpress,I am going to name some institutions in this count...,1,3,178,2,180,,3
2026-04-02T10:54:52.153291+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,17,consci,I am going to name some institutions in this count...,1,1,179,2,181,,1
2026-04-02T10:54:52.341668+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,17,confed,I am going to name some institutions in this count...,1,3,182,2,184,,3
2026-04-02T10:54:52.578819+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,18,eqwlth,Some people think that the government in Washingto...,1,4,258,2,260,,4
2026-04-02T10:54:52.698300+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,16,eqwlth,Some people think that the government in Washingto...,1,3,291,1,292,,3
2026-04-02T10:54:52.710837+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,17,affrmact,Some people say that because of past discriminatio...,1,3,196,1,197,,3
2026-04-02T10:54:52.798244+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,13,conpress,I am going to name some institutions in this count...,1,3,179,1,180,,3
2026-04-02T10:54:53.479613+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,18,confed,I am going to name some institutions in this count...,1,3,151,2,153,,3
2026-04-02T10:54:53.746350+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,18,conpress,I am going to name some institutions in this count...,1,3,147,2,149,,3
2026-04-02T10:54:53.928500+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,19,affrmact,Some people say that because of past discriminatio...,1,4,198,2,200,,4
2026-04-02T10:54:53.953341+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,18,consci,I am going to name some institutions in this count...,1,2,148,2,150,,2
2026-04-02T10:54:54.229617+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,19,eqwlth,Some people think that the government in Washingto...,1,4,291,2,293,,4
2026-04-02T10:54:54.479225+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,18,affrmact,Some people say that because of past discriminatio...,1,4,165,2,167,,4
2026-04-02T10:54:54.545541+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,19,consci,I am going to name some institutions in this count...,1,2,181,1,182,,2
2026-04-02T10:54:54.630814+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,20,affrmact,Some people say that because of past discriminatio...,1,3,195,1,196,,3
2026-04-02T10:54:54.678485+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,19,conpress,I am going to name some institutions in this count...,1,3,180,2,182,,3
2026-04-02T10:54:55.043275+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,20,conpress,I am going to name some institutions in this count...,1,3,177,2,179,,3
2026-04-02T10:54:55.105945+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,21,affrmact,Some people say that because of past discriminatio...,1,3,197,2,199,,3
2026-04-02T10:54:55.704904+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,21,confed,I am going to name some institutions in this count...,1,3,183,1,184,,3
2026-04-02T10:54:55.740562+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,19,confed,I am going to name some institutions in this count...,1,3,184,1,185,,3
2026-04-02T10:54:56.131074+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,21,conpress,I am going to name some institutions in this count...,1,3,179,2,181,,3
2026-04-02T10:54:56.204624+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,20,eqwlth,Some people think that the government in Washingto...,1,1,288,2,290,,1
2026-04-02T10:54:56.219474+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,21,consci,I am going to name some institutions in this count...,1,2,180,2,182,,2
2026-04-02T10:54:56.544965+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,16,consci,I am going to name some institutions in this count...,1,1,181,1,182,,1
2026-04-02T10:54:56.911739+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,20,confed,I am going to name some institutions in this count...,1,3,181,1,182,,3
2026-04-02T10:54:57.205938+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,22,eqwlth,Some people think that the government in Washingto...,1,3,291,1,292,,3
2026-04-02T10:54:57.653228+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,23,affrmact,Some people say that because of past discriminatio...,1,2,199,2,201,,2
2026-04-02T10:54:57.775700+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,22,conpress,I am going to name some institutions in this count...,1,3,180,2,182,,3
2026-04-02T10:54:58.049174+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,20,consci,I am going to name some institutions in this count...,1,2,178,1,179,,2
2026-04-02T10:54:58.096467+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,22,affrmact,Some people say that because of past discriminatio...,1,2,198,2,200,,2
2026-04-02T10:54:58.873278+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,22,consci,I am going to name some institutions in this count...,1,1,181,2,183,,1
2026-04-02T10:54:59.434782+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,21,eqwlth,Some people think that the government in Washingto...,1,3,290,1,291,,3
2026-04-02T10:54:59.606898+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,23,consci,I am going to name some institutions in this count...,1,1,182,1,183,,1
2026-04-02T10:54:59.630773+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,23,confed,I am going to name some institutions in this count...,1,2,185,2,187,,2
2026-04-02T10:54:59.991097+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,24,confed,I am going to name some institutions in this count...,1,3,186,2,188,,3
2026-04-02T10:55:00.035640+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,23,conpress,I am going to name some institutions in this count...,1,3,181,1,182,,3
2026-04-02T10:55:00.634748+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,24,consci,I am going to name some institutions in this count...,1,1,183,2,185,,1
2026-04-02T10:55:00.650576+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,24,eqwlth,Some people think that the government in Washingto...,1,5,293,2,295,,5
2026-04-02T10:55:01.048215+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,24,affrmact,Some people say that because of past discriminatio...,1,3,200,2,202,,3
2026-04-02T10:55:01.093408+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,25,affrmact,Some people say that because of past discriminatio...,1,3,201,2,203,,3
2026-04-02T10:55:01.361199+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,22,confed,I am going to name some institutions in this count...,1,3,184,1,185,,3
2026-04-02T10:55:01.500190+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,24,conpress,I am going to name some institutions in this count...,1,3,182,2,184,,3
2026-04-02T10:55:01.700678+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,25,conpress,I am going to name some institutions in this count...,1,3,183,1,184,,3
2026-04-02T10:55:02.027462+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,26,affrmact,Some people say that because of past discriminatio...,1,3,196,2,198,,3
2026-04-02T10:55:02.450674+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,25,eqwlth,Some people think that the government in Washingto...,1,4,294,2,296,,4
2026-04-02T10:55:02.590853+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,26,conpress,I am going to name some institutions in this count...,1,3,178,2,180,,3
2026-04-02T10:55:02.746049+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,25,consci,I am going to name some institutions in this count...,1,1,184,1,185,,1
2026-04-02T10:55:02.750889+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,25,confed,I am going to name some institutions in this count...,1,3,187,1,188,,3
2026-04-02T10:55:03.056919+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,27,affrmact,Some people say that because of past discriminatio...,1,3,196,2,198,,3
2026-04-02T10:55:03.115755+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,26,consci,I am going to name some institutions in this count...,1,1,179,2,181,,1
2026-04-02T10:55:03.298867+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,26,eqwlth,Some people think that the government in Washingto...,1,5,289,2,291,,5
2026-04-02T10:55:03.568946+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,26,confed,I am going to name some institutions in this count...,1,2,182,1,183,,2
2026-04-02T10:55:04.212768+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,27,consci,I am going to name some institutions in this count...,1,1,179,2,181,,1
2026-04-02T10:55:04.436305+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,27,eqwlth,Some people think that the government in Washingto...,1,4,289,1,290,,4
2026-04-02T10:55:04.679006+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,27,confed,I am going to name some institutions in this count...,1,2,182,2,184,,2
2026-04-02T10:55:04.717395+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,27,conpress,I am going to name some institutions in this count...,1,3,178,2,180,,3
2026-04-02T10:55:04.766285+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,28,eqwlth,Some people think that the government in Washingto...,1,3,292,2,294,,3
2026-04-02T10:55:04.795296+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,28,affrmact,Some people say that because of past discriminatio...,1,3,199,2,201,,3
2026-04-02T10:55:05.077187+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,28,conpress,I am going to name some institutions in this count...,1,2,181,2,183,,2
2026-04-02T10:55:05.492716+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,29,conpress,I am going to name some institutions in this count...,1,3,179,2,181,,3
2026-04-02T10:55:05.615667+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,29,confed,I am going to name some institutions in this count...,1,2,183,2,185,,2
2026-04-02T10:55:06.051198+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,30,affrmact,Some people say that because of past discriminatio...,1,3,179,2,181,,3
2026-04-02T10:55:06.078871+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,28,confed,I am going to name some institutions in this count...,1,2,185,2,187,,2
2026-04-02T10:55:06.356861+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,23,eqwlth,Some people think that the government in Washingto...,1,4,292,1,293,,4
2026-04-02T10:55:06.423864+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,29,consci,I am going to name some institutions in this count...,1,2,180,1,181,,2
2026-04-02T10:55:06.692097+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,28,consci,I am going to name some institutions in this count...,1,1,182,2,184,,1
2026-04-02T10:55:07.588437+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,29,eqwlth,Some people think that the government in Washingto...,1,4,290,1,291,,4
2026-04-02T10:55:07.633785+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,30,confed,I am going to name some institutions in this count...,1,3,165,2,167,,3
2026-04-02T10:55:07.788826+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,30,eqwlth,Some people think that the government in Washingto...,1,4,272,1,273,,4
2026-04-02T10:55:07.871819+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,29,affrmact,Some people say that because of past discriminatio...,1,3,197,1,198,,3
2026-04-02T10:55:07.958143+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,31,affrmact,Some people say that because of past discriminatio...,1,3,177,2,179,,3
2026-04-02T10:55:08.274925+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,30,conpress,I am going to name some institutions in this count...,1,3,161,1,162,,3
2026-04-02T10:55:08.446805+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,32,affrmact,Some people say that because of past discriminatio...,1,2,181,2,183,,2
2026-04-02T10:55:08.921911+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,32,confed,I am going to name some institutions in this count...,1,2,167,2,169,,2
2026-04-02T10:55:09.414879+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,32,eqwlth,Some people think that the government in Washingto...,1,3,274,2,276,,3
2026-04-02T10:55:09.519383+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,32,conpress,I am going to name some institutions in this count...,1,3,163,2,165,,3
2026-04-02T10:55:09.646656+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,31,confed,I am going to name some institutions in this count...,1,3,163,1,164,,3
2026-04-02T10:55:09.729325+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,31,consci,I am going to name some institutions in this count...,1,1,160,2,162,,1
2026-04-02T10:55:09.977839+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,30,consci,I am going to name some institutions in this count...,1,2,162,1,163,,2
2026-04-02T10:55:10.058024+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,31,conpress,I am going to name some institutions in this count...,1,2,159,2,161,,2
2026-04-02T10:55:10.173843+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,31,eqwlth,Some people think that the government in Washingto...,1,3,270,1,271,,3
2026-04-02T10:55:10.283980+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,33,affrmact,Some people say that because of past discriminatio...,1,3,203,2,205,,3
2026-04-02T10:55:10.426349+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,33,eqwlth,Some people think that the government in Washingto...,1,4,296,2,298,,4
2026-04-02T10:55:10.471312+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,32,consci,I am going to name some institutions in this count...,1,1,164,1,165,,1
2026-04-02T10:55:10.837918+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,33,confed,I am going to name some institutions in this count...,1,3,189,2,191,,3
2026-04-02T10:55:10.920917+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,34,eqwlth,Some people think that the government in Washingto...,1,1,296,2,298,,1
2026-04-02T10:55:11.100653+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,34,conpress,I am going to name some institutions in this count...,1,3,185,2,187,,3
2026-04-02T10:55:11.177079+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,33,consci,I am going to name some institutions in this count...,1,1,186,2,188,,1
2026-04-02T10:55:11.253411+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,34,consci,I am going to name some institutions in this count...,1,1,186,2,188,,1
2026-04-02T10:55:11.401735+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,35,affrmact,Some people say that because of past discriminatio...,1,2,200,2,202,,2
2026-04-02T10:55:11.609297+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,35,confed,I am going to name some institutions in this count...,1,3,186,2,188,,3
2026-04-02T10:55:11.794744+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,35,eqwlth,Some people think that the government in Washingto...,1,3,293,1,294,,3
2026-04-02T10:55:11.822440+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,35,conpress,I am going to name some institutions in this count...,1,3,182,2,184,,3
2026-04-02T10:55:11.833014+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,35,consci,I am going to name some institutions in this count...,1,1,183,2,185,,1
2026-04-02T10:55:12.121741+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,34,confed,I am going to name some institutions in this count...,1,3,189,1,190,,3
2026-04-02T10:55:12.196590+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,34,affrmact,Some people say that because of past discriminatio...,1,3,203,1,204,,3
2026-04-02T10:55:12.202246+00:00,qwen/qwen3-235b-a22b-2507,personas_demographics,33,conpress,I am going to name some institutions in this count...,1,3,185,1,186,,3
